chn_1,chn_2,chn_3,chn_4,marker
24.7326230339929,9247.9608082301,5553.45584833186,-5464.73349108306,0
25.7326230339929,9216.41849200381,5930.42467421556,-5565.00768869502,0
25.7326230339929,9289.89630643325,5982.04277340399,-5086.09292991917,0
26.7326230339929,9769.12895670533,5628.75499403972,-5396.48031689172,0
26.7326230339929,9999.6358205243,5893.71755615046,-5798.50273257858,0
27.7326230339929,9861.40724821202,5626.88878396183,-5544.41953943894,0
27.7326230339929,10296.335173659,5586.54087328987,-5531.87591498756,0
28.7326230339929,9948.27390448283,5979.52769068379,-5343.48219461964,0
28.7326230339929,10410.1029303111,6079.13805605361,-5029.90467298488,0
29.7326230339929,10487.1635688981,6428.41105281545,-5151.73565394144,0
29.7326230339929,10226.3429459883,6654.51231448661,-5467.74037064743,0
30.7326230339929,10197.7738502268,6898.04524985125,-5556.79860829228,0
30.7326230339929,10269.916520372,6866.05975548021,-5076.07373793788,0
31.7326230339929,10748.5433068513,6697.28368032986,-5406.65658467115,0
31.7326230339929,10976.2228063038,6931.01807781059,-5792.21970065302,0
32.7326230339929,10833.8429450407,6521.90107190778,-5546.89535320961,0
32.7326230339929,11275.9514784026,6541.56172597484,-5538.70123240669,0
33.7326230339929,10932.6398821701,6108.04748271109,-5346.0851649888,0
33.7326230339929,11385.3659915063,6036.09554746357,-5023.2102520642,0
34.7326230339929,11467.7896466297,6347.0083903799,-5151.86655043989,0
34.7326230339929,11211.939350761,6746.16978260066,-5478.26070922279,0
35.7326230339929,11185.8198894705,6886.4777392883,-5550.45199806747,0
35.7326230339929,11247.5431983392,6772.60339548748,-5072.75270677722,0
36.7326230339929,11733.3393730335,6742.62248749269,-5428.56491861158,0
36.7326230339929,11966.7483992181,6980.11174452893,-5790.84715736929,0
37.7326230339929,11818.8409658205,7435.57920053258,-5515.21466068496,0
37.7326230339929,12244.1236892818,7493.05772295158,-5561.58568023556,0
38.7326230339929,11929.1904539131,7185.42103239644,-5350.58052473554,0
38.7326230339929,12368.1948703118,7012.98172523949,-5020.48760489646,0
39.7326230339929,12431.8479675576,7260.08065521188,-5152.34151773426,0
39.7326230339929,12193.9342318764,6845.6436416221,-5505.32636520212,0
40.7326230339929,12182.0974485166,6884.81722370797,-5531.21769259536,0
40.7326230339929,12218.3183795875,6695.8793478965,-5058.69068294383,0
41.7326230339929,12706.9980171476,6770.26969791513,-5451.70741953739,0
41.7326230339929,12961.7656119792,7026.66788912734,-5785.43178223345,0
42.7326230339929,12789.1972782738,7377.52286357043,-5512.32371801921,0
42.7326230339929,13215.7590475199,7468.24909659551,-5576.54154015837,0
43.7326230339929,12913.3245578031,7272.64858901297,-5359.91905492489,0
43.7326230339929,13350.5824409225,6993.17334512418,-5005.90199506927,0
44.7326230339929,13406.5126447598,7188.00343331584,-5148.11917068429,0
44.7326230339929,13180.3945535389,6981.53103656212,-5514.22732709666,0
45.7326230339929,13159.9784396808,6881.48497284745,-5524.72522627228,0
45.7326230339929,13194.0302287773,6613.14154117677,-5051.11738553356,0
46.7326230339929,12716.7741156318,6856.88204098895,-5469.40462612772,0
46.7326230339929,12960.4416873949,7077.66890482308,-5780.55869259118,0
47.7326230339929,12788.1089673867,7321.60387943295,-5507.89941637163,0
47.7326230339929,13219.3381317775,7437.38744216116,-5579.56711922252,0
48.7326230339929,12915.1982476809,7388.44337144104,-5348.9461884549,0
48.7326230339929,13344.7743762913,6962.51738518739,-4990.61328405041,0
49.7326230339929,13406.2284123632,7113.36251000018,-5156.96403407949,0
49.7326230339929,13180.1551999417,7072.88931267971,-5522.78795809523,0
50.7326230339929,13156.3133377242,6869.75290668646,-5515.93459142643,0
50.7326230339929,13193.4056654847,6510.55982529215,-5042.8166775819,0
-149.267376966007,2909.20998318121,14719.1259917876,-2540.37668918065,0
-48.2673769660071,3159.02221057145,14969.8657143668,-2828.55281031636,0
-48.2673769660071,2976.84233397991,15075.7684614121,-2555.68783959924,0
-47.2673769660071,3421.99514590576,15257.6921548567,-2649.06566169291,0
-47.2673769660071,3109.41056770925,15339.4893767376,-2413.99051007807,0
-46.2673769660071,3537.11300644185,15758.8873676186,-2051.92892541775,0
-46.2673769660071,3599.98820449691,15852.6616191075,-2205.52661659793,0
-45.2673769660071,3378.71328371856,16036.0382636849,-2584.90393805309,0
-45.2673769660071,3351.89820103627,15679.5509999085,-2570.86996346937,0
-44.2673769660071,3384.97013634443,15236.4457832084,-2095.61656675014,0
-44.2673769660071,2919.98463495355,14820.4885002867,-2547.78356104289,0
-43.2673769660071,3146.49728561984,15038.5788962527,-2821.31423395212,0
-43.2673769660071,2973.85789381526,15003.9343330132,-2553.3111331774,0
-42.2673769660071,3427.62743523903,15225.6430821864,-2657.65808184111,0
-42.2673769660071,3110.01643150207,15472.5045285116,-2402.87739735973,0
-41.2673769660071,3535.40013226215,15721.7782103082,-2055.47248062576,0
-41.2673769660071,3609.09486088902,15774.9034891788,-2219.41099518343,0
-40.2673769660071,3384.02020175569,16138.6929076187,-2585.9754193904,0
-40.2673769660071,3343.33757003769,15664.2678987396,-2577.94772413551,0
-39.2673769660071,3384.39419175126,16114.1703836092,-2106.31455057339,0
-39.2673769660071,2935.43790157046,15850.6102839818,-2555.64296079978,0
-38.2673769660071,3136.40703553939,16058.0943236736,-2818.78045173214,0
-38.2673769660071,2972.46665103175,15886.0009572625,-2556.95940558418,0
-37.2673769660071,3436.04221013933,16177.8178710051,-2662.61531923237,0
-37.2673769660071,3108.77104481682,16544.2439189137,-2404.70433848809,0
-36.2673769660071,3536.20795065258,16667.4979318034,-2050.00661684052,0
-36.2673769660071,3616.23432990443,16684.6715523999,-2222.25518909973,0
-35.2673769660071,3380.6430720957,16213.2609028852,-2588.71115620799,0
-35.2673769660071,3344.58295672294,16631.0619564851,-2574.64352252466,0
-34.2673769660071,3378.30189472344,17002.9875272785,-2102.28480837113,0
-34.2673769660071,2937.09467725083,16874.0264270565,-2567.59381110818,0
-33.2673769660071,3136.30231834063,17090.1982543453,-2807.03903582125,0
-33.2673769660071,2969.22789767012,16796.3449650768,-2543.89780498893,0
-32.2673769660071,3445.04788923264,17132.3039179964,-2677.56182940529,0
-32.2673769660071,3109.94911330286,16662.3144304648,-2404.91564283558,0
-31.2673769660071,3528.6009941427,16637.3094593611,-2049.91498929161,0
-31.2673769660071,3611.5781544596,16599.9796479534,-2205.66312294631,0
-30.2673769660071,3392.30408015754,16348.7331689301,-2593.15228740537,0
-30.2673769660071,3342.47365314793,16622.9332839314,-2560.24303774527,0
-29.2673769660071,3373.58214097936,16912.0425101061,-2087.68984879405,0
-29.2673769660071,2942.44273418747,16935.8207940243,-2569.54416893508,0
-28.2673769660071,3134.08455766691,17145.5338140897,-2817.3405902492,0
-28.2673769660071,2960.2409180766,16728.9968466748,-2532.10403047866,0
-27.2673769660071,3448.35022089351,17098.1661112009,-2669.08160625576,0
-27.2673769660071,3114.08918255381,16721.4011098648,-2413.90075247913,0
-26.2673769660071,3530.78135581687,16603.0070969675,-2053.79513549564,0
-26.2673769660071,3607.64751960617,16536.6481821037,-2201.28557004818,0
-25.2673769660071,3387.15797781851,16407.1429264381,-2603.56229893203,0
-25.2673769660071,3343.0159386415,16619.2868814746,-2560.31222589445,0
-24.2673769660071,3368.31262194179,16830.5014713722,-2082.8074094019,0
-24.2673769660071,2946.02929824498,16953.8957305102,-1604.36574797045,0
-23.2673769660071,3136.53419213789,17185.8835947116,-1840.36278492437,0
-23.2673769660071,2955.64832093101,17630.0976917486,-1550.39151180993,0
-22.2673769660071,2472.93756370014,18055.9937588026,-1687.12225418995,0
-22.2673769660071,2135.99127719225,17823.7796306539,-1438.17581363945,0
-21.2673769660071,2544.100380057,17573.7560989161,-1069.711520255,0
-21.2673769660071,2632.74722870672,17440.5315127446,-1218.66051579026,0
-20.2673769660071,2417.20183466049,17488.4751602265,-1639.12811805858,0
-20.2673769660071,2356.17414718354,17588.2538210943,-1578.45385112745,0
-19.2673769660071,2392.52223485289,17704.168280321,-1099.07908465705,0
-19.2673769660071,1975.42241249466,17983.0638397167,-633.263325476006,0
-18.2673769660071,2153.27522483747,18222.6698801278,-852.146580232691,0
-18.2673769660071,1979.36052714801,18547.9140196744,-559.441440250643,0
-17.2673769660071,2466.90510507161,19009.2568585084,-726.951559265994,0
-17.2673769660071,2127.74479778996,19068.3192285586,-456.190282273956,0
-16.2673769660071,2538.13149972772,19474.3844760976,-80.3957849763447,0
-16.2673769660071,2634.36660538754,19342.7830065068,-237.471583115321,0
-15.2673769660071,2417.65436255513,19551.7293470812,-664.480270406149,0
-15.2673769660071,2362.0944088134,19542.7498472876,-591.329697222833,0
-14.2673769660071,2388.07175390562,19578.3985736652,-110.376692971133,0
-14.2673769660071,1970.40720665408,19989.4434979952,340.46450678733,0
-13.2673769660071,2157.54245068692,20238.4179877954,129.188208540518,0
-13.2673769660071,1967.88651408395,20429.3959790327,430.427800221451,0
-12.2673769660071,1498.68801539298,19957.4149947747,252.760112926446,0
-12.2673769660071,1160.80301399622,19958.2770417145,519.710431863636,0
-11.2673769660071,1555.27644162253,19474.0385353517,898.72124312314,0
-11.2673769660071,1647.46497553028,19247.4062078868,751.354225269135,0
-10.2673769660071,1438.31855030824,19638.5754339023,303.301120927639,0
-10.2673769660071,1380.4211590942,19531.5955956698,397.02114386725,0
-9.26737696600711,1403.96008941531,19481.6698012113,884.799465538084,0
-9.26737696600711,994.485923066736,19048.4192208944,1307.45677923047,0
-8.26737696600711,1176.77799665695,19311.201421331,1116.90326663813,0
-8.26737696600711,984.148839589209,19390.4648609919,1413.43432427485,0
-7.26737696600711,515.002699497622,18941.3384053631,1221.09874935363,0
-7.26737696600711,175.965808914509,19094.4929183985,1498.13183857136,0
-6.26737696600711,579.287839835976,19461.3565346019,1887.3525767099,0
-6.26737696600711,665.844084410463,19168.1988667253,1725.10823683216,0
-5.26737696600711,464.398113197182,18826.9890942679,1279.44866846231,0
-5.26737696600711,397.771795486566,18547.1099411839,1383.94708307422,0
-4.26737696600711,419.141583833378,18417.0119113753,1869.49642437146,0
-4.26737696600711,32.892196209636,18170.3449398478,2267.24600435895,0
-3.26737696600711,180.459298711271,18403.4846932355,2103.95262254364,0
-3.26737696600711,-0.247057297732226,18352.3883100909,2406.71435350654,0
-2.26737696600711,-456.277368244715,17918.5655250808,2198.00923647926,0
-2.26737696600711,-805.367109908722,18217.2694645918,2478.82710445215,0
-1.26737696600711,-406.843370630405,18442.3497335751,2868.59012808426,0
-1.26737696600711,-316.281693203374,18113.4535817218,2707.06758889797,0
-0.267376966007106,-510.397460503503,17892.2796382423,2252.07697013867,0
-0.267376966007106,-574.936914038844,17563.639669536,2366.45994033347,0
0.732623033992894,-555.960661663673,17353.8181923719,2846.79586109248,0
0.732623033992894,-953.553165853023,17193.3970537226,3243.82364038852,0
1.73262303399289,-792.735597808379,17473.1097812586,3097.52062407191,0
1.73262303399289,-982.784223906695,17311.8396853193,3388.64004647274,0
2.73262303399289,-1437.53548906883,16910.6213481229,3168.8162068772,0
2.73262303399289,-1783.77168706665,17378.3949449307,3456.59776856758,0
3.73262303399289,-1391.49732061429,17454.926387674,3857.08682527262,0
3.73262303399289,-1297.72306912532,17050.1102667202,3687.15325108598,0
4.73262303399289,-1498.03585065203,17073.0975617979,3230.2365838495,0
4.73262303399289,-1564.66964816255,17552.3376918699,3357.43245129249,0
5.73262303399289,-1542.68651622301,17269.0458800763,3831.54143862528,0
5.73262303399289,-1923.86459950684,17272.0452798408,4207.83521256697,0
6.73262303399289,-1779.67462666519,17530.133905833,4080.06714043076,0
6.73262303399289,-1967.76728508668,17239.534329526,4375.4313492813,0
7.73262303399289,-2409.68321360089,16874.2265117041,4140.24400066779,0
7.73262303399289,-2760.26891524717,16495.5466815907,4443.17215717871,0
8.73262303399289,-2378.77294046711,16443.9585016019,4833.38022890555,0
8.73262303399289,-2278.26312915795,16000.7410879031,4663.49527341834,0
9.73262303399289,-2469.56275179144,16155.5561165189,4191.86957965613,0
9.73262303399289,-2542.53193982691,16556.0040343244,4343.48699380978,0
10.7326230339929,-2529.88733807672,16191.9790021873,4821.39571949755,0
10.7326230339929,-2898.75741060637,16316.6971859097,5179.73797365193,0
11.7326230339929,-2764.10044275178,16612.1100134596,5055.91923586893,0
11.7326230339929,-2951.75553287845,16189.6079056154,5364.45163246346,0
12.7326230339929,-3392.50461260648,15864.6199492159,5120.09404915859,0
12.7326230339929,-3737.85071441485,15618.4447745325,5425.25492594306,0
13.7326230339929,-3362.20020326553,15437.4336166771,5825.29145475345,0
13.7326230339929,-3262.12796025118,15917.7489679864,5647.05156276523,0
14.7326230339929,-3443.01944130799,16292.4027957975,5168.20786208854,0
14.7326230339929,-3524.90081093786,16548.9244037083,5334.27250977102,0
15.7326230339929,-3514.29819456348,16094.7977018387,5810.86479067438,0
15.7326230339929,-3868.08525057184,16385.3355697964,6145.7990110061,0
16.7326230339929,-3741.51394642144,16674.7795170171,6050.03326279073,0
16.7326230339929,-3942.00063329609,17106.423810303,6355.09877212633,0
17.7326230339929,-4369.30477268342,16802.2745764566,6088.1521930891,0
17.7326230339929,-4718.29353704862,16709.8317293518,6401.88118067206,0
18.7326230339929,-4338.42815864924,16394.2589710907,6806.73096072542,0
18.7326230339929,-4236.67670055479,16824.0632335984,6626.72957585807,0
19.7326230339929,-4423.09575374611,16379.377909167,6144.10109642622,0
19.7326230339929,-4516.77650773618,16543.71472307,6323.31149245295,0
20.7326230339929,-4496.96999757085,16983.8934680548,6792.98121853833,0
20.7326230339929,-4853.0196930524,17387.7503046699,7115.10628152181,0
21.7326230339929,-4727.9929675837,17703.8073799753,7029.56541978529,0
21.7326230339929,-4929.4295890471,18020.3225930252,7336.89730849405,0
22.7326230339929,-5345.14377847174,17751.7809466569,7064.91682411645,0
22.7326230339929,-5697.74154629419,17797.4133359662,7377.94271050774,0
23.7326230339929,-5326.78460958926,17346.213105812,7789.70008577927,0
23.7326230339929,-5220.627549347,17723.7821856386,7609.54162511377,0
24.7326230339929,-5396.9787918576,17453.1779844447,7121.07890175105,0
24.7326230339929,-5493.74496331112,17513.7998927765,7306.89022119957,0
25.7326230339929,-5481.63142735464,17862.0668564502,7774.63015890782,0
25.7326230339929,-5819.83432024764,17433.4761914781,8086.56399451204,0
26.7326230339929,-5707.59805262741,17776.6812005619,8018.97465256284,0
26.7326230339929,-5903.89979145164,17946.3380221518,8327.97079675187,0
27.7326230339929,-6318.49575078953,17714.9335823435,8030.3719976778,0
27.7326230339929,-6676.7295478452,17898.8712119142,8369.81279745613,0
28.7326230339929,-6313.53290354833,18294.8723886724,8777.63953787423,0
28.7326230339929,-6201.17134927958,18621.0477633079,8584.84395525846,0
29.7326230339929,-6376.6437153006,18554.1671324003,9069.03010302185,0
29.7326230339929,-6471.38286097813,18487.1518650943,9278.31677449223,0
30.7326230339929,-6467.81125652045,18750.0331728797,9735.30823972783,0
30.7326230339929,-6796.70179852378,18472.1604761219,10027.9666309604,0
31.7326230339929,-6690.63636583043,18819.2063624601,9981.86301425666,0
31.7326230339929,-6893.81204077322,18864.7433843206,10292.6468306245,0
32.7326230339929,-7302.32318288321,18658.0185443198,9982.87465719468,0
32.7326230339929,-7655.62031199737,18982.6549501236,10329.8999740831,0
33.7326230339929,-7300.10168230953,19245.1042994641,10734.962928434,0
33.7326230339929,-7184.44901607977,19526.3148569323,10539.4484385504,0
34.7326230339929,-7351.9778345949,19601.6345720899,11021.0802346441,0
34.7326230339929,-7444.87320959428,19455.7223753187,11244.5373870466,0
35.7326230339929,-7447.71740351059,19640.7875847261,11703.3090446611,0
35.7326230339929,-7770.7849212829,19469.6591125036,11985.050667923,0
36.7326230339929,-7676.60115074879,19849.2570880561,11944.9159315485,0
36.7326230339929,-7878.95030780137,19775.4931712801,12258.5233723829,0
37.7326230339929,-8271.01710980618,19610.6776501828,11935.6952082078,0
37.7326230339929,-8633.63780950988,20066.4461681329,12294.0561618619,0
38.7326230339929,-8275.19083815673,20212.4462525531,12704.5419711485,0
38.7326230339929,-8163.60718307877,20425.9534011235,12505.4222177077,0
39.7326230339929,-8328.43953372585,20730.1886526689,12973.7175305594,0
39.7326230339929,-8440.13912570244,20423.6664523006,13206.4870338515,0
40.7326230339929,-8430.18351202039,20525.7470215911,13665.9655325577,0
40.7326230339929,-8743.72924450552,20518.0297380326,13933.8994451832,0
41.7326230339929,-8660.06955244672,20900.8066285474,13915.9273559461,0
41.7326230339929,-8862.91237629345,20680.9360402025,14214.2423458617,0
42.7326230339929,-9246.4933452988,20542.2250207959,13890.112696502,0
42.7326230339929,-9608.82607270591,20173.6803195624,14255.9871091671,0
43.7326230339929,-9258.8163156528,20176.0046673848,14671.2188514975,0
43.7326230339929,-9149.04651205335,20362.8388494712,14464.6903562444,0
44.7326230339929,-9298.77714667935,20790.3112843566,14931.0745802187,0
44.7326230339929,-9423.09142120648,20419.1299536543,15174.8169499809,0
45.7326230339929,-9420.35007453896,20433.8875988795,15628.3639673573,0
45.7326230339929,-9716.28461813275,20533.3053594016,15877.2430897086,0
46.7326230339929,-9639.07251359755,20940.8665669228,15882.3256137484,0
46.7326230339929,-9854.83669179119,20603.8884912653,16193.4048822127,0
47.7326230339929,-10220.488580409,20519.847329411,15835.5413352527,0
47.7326230339929,-10588.6817310466,20252.1976491821,16219.374747505,0
48.7326230339929,-10247.8683879846,20147.9030591178,16622.8445044747,0
48.7326230339929,-10130.7721203719,20279.9028280539,16420.2690834748,0
49.7326230339929,-10272.2936745952,19919.4587501244,16888.9570858219,0
49.7326230339929,-10409.5741822687,20406.9528393986,17144.1510292483,0
50.7326230339929,-10408.8486416773,20328.9104770732,17598.3787084167,0
50.7326230339929,-10684.9991145055,20583.3732700584,17831.8756222502,0
-149.267376966007,2125.19979587011,-11336.24837311,-1757.95221945076,0
-48.2673769660071,1901.29759537289,-11811.3372142312,-1455.94220837896,0
-48.2673769660071,1542.03345587943,-11876.263747412,-1816.77523590383,0
-47.2673769660071,1179.91016286984,-11989.8893878657,-1434.56494023224,0
-47.2673769660071,1517.07710347511,-12235.391380557,-1013.30073927335,0
-46.2673769660071,1630.04078163672,-12156.0718423968,-1220.97738381281,0
-46.2673769660071,1495.89431012608,-12340.310533914,-767.248981288552,0
-45.2673769660071,1353.93892750796,-11959.0258634814,-502.623010173824,0
-45.2673769660071,1352.22418337828,-12108.5451937599,-45.2874741423057,0
-44.2673769660071,1085.77127113519,-11731.084571032,181.885268866166,0
-44.2673769660071,1141.86042072065,-11285.185649065,200.509970645502,0
-43.2673769660071,918.145215221215,-10904.8153841716,514.259527678218,0
-43.2673769660071,562.549917584286,-10929.0480659345,131.039459018584,0
-42.2673769660071,204.918244421483,-10921.405580375,527.558611920651,0
-42.2673769660071,532.166970344261,-11280.458415521,950.864798255347,0
-41.2673769660071,642.99142573122,-11251.6873651619,731.695441152051,0
-41.2673769660071,524.380498636514,-11241.8158992288,1188.44942274046,0
-40.2673769660071,377.447309177369,-10988.8546760759,1473.48402791339,0
-40.2673769660071,369.965639316012,-11226.4075114114,1922.17665514731,0
-39.2673769660071,122.06263085315,-11677.4637554173,2125.41403843936,0
-39.2673769660071,161.984192930162,-11220.4161916824,2180.28211068929,0
-38.2673769660071,-68.8817012845534,-10992.1962766863,2482.98774315285,0
-38.2673769660071,-410.979699981398,-10971.5146299314,2096.65607773009,0
-37.2673769660071,-769.452850634232,-10766.2932297128,2488.71352998501,0
-37.2673769660071,-452.956337084062,-10346.4427109372,2911.20441812937,0
-36.2673769660071,-337.251312254928,-10360.8469356165,2695.85723878079,0
-36.2673769660071,-444.904332479462,-10115.5113684732,3141.06614920598,0
-35.2673769660071,-612.448110594414,-10023.5977172122,3442.50395558457,0
-35.2673769660071,-613.545771231409,-10349.7899213975,3887.70351625987,0
-34.2673769660071,-857.054397246334,-10636.2419486536,4069.78054560263,0
-34.2673769660071,-822.821223001927,-10151.7210798442,4141.89329654825,0
-33.2673769660071,-1056.37236538483,-10071.5376247942,4447.16076048146,0
-33.2673769660071,-1385.32835563738,-10034.6921304308,4047.45521281714,0
-32.2673769660071,-1750.29771251325,-9676.74443572171,4458.90030644237,0
-32.2673769660071,-1436.8716568267,-9383.89717954135,4878.03276442651,0
-31.2673769660071,-1324.25952926092,-9464.07128484145,4657.23281094254,0
-31.2673769660071,-1426.25782075245,-9052.31390956993,5086.30031315897,0
-30.2673769660071,-1594.60567735787,-9047.60350557573,5408.33000869359,0
-30.2673769660071,-1610.52830141922,-9472.42435139248,5851.24823039592,0
-29.2673769660071,-1829.69391862256,-9639.10608256765,6024.70105044086,0
-29.2673769660071,-1801.76995560341,-10093.9639348785,6103.25016921022,0
-28.2673769660071,-2040.03711183043,-10138.2275208041,6418.69764082282,0
-28.2673769660071,-2363.26357535087,-10069.4918995185,5997.75320131014,0
-27.2673769660071,-2730.13654130418,-9584.82143471081,6414.71838726996,0
-27.2673769660071,-2415.38282113336,-9404.61622529587,6850.44104145755,0
-26.2673769660071,-2303.5373730585,-9542.90463600744,6619.04221149915,0
-26.2673769660071,-2396.04379846249,-9926.75300785963,7051.97677026977,0
-25.2673769660071,-2571.95747267827,-10033.0110454007,7376.44488057549,0
-25.2673769660071,-2581.75788051216,-9565.42257364065,7821.15077445664,0
-24.2673769660071,-2806.58570624841,-9595.67275443225,7974.13512204409,0
-24.2673769660071,-2789.1409429051,-10017.1108607391,8067.6700199359,0
-23.2673769660071,-3019.29999602819,-10197.7349389491,8378.64083130154,0
-23.2673769660071,-3346.73758689873,-10113.2655585498,7960.19464495926,0
-22.2673769660071,-3710.05390799418,-10448.4054733791,8374.98694904483,0
-22.2673769660071,-3400.9773559561,-10400.6151617953,8809.29592104916,0
-21.2673769660071,-3280.67973398138,-10601.5094977652,8588.17059626904,0
-21.2673769660071,-3378.36218092404,-10794.8623254743,8997.87289651491,0
-20.2673769660071,-3558.7263360871,-11012.4721442961,9346.75881363134,0
-20.2673769660071,-3569.18870621314,-10645.4271429448,9788.36059054927,0
-19.2673769660071,-3780.92688210448,-10539.8123681961,9921.14947837599,0
-19.2673769660071,-3773.27317684516,-10928.6310670894,10035.5380584207,0
-18.2673769660071,-4005.87064473936,-11246.2102816768,10348.479797063,0
-18.2673769660071,-4316.48616560921,-11138.5086427528,9901.78614635541,0
-17.2673769660071,-4686.12291762978,-11359.8546216303,10335.3415285187,0
-17.2673769660071,-4381.63896273728,-11420.6953141095,10783.9593577535,0
-16.2673769660071,-4263.32348773908,-11668.5777531226,10538.4872842618,0
-16.2673769660071,-4349.1766311219,-11719.3730743208,10943.7465833603,0
-15.2673769660071,-4540.5173926549,-12000.2133816934,11311.859326149,0
-15.2673769660071,-4559.14396438422,-11733.532335553,11747.3388868394,0
-14.2673769660071,-4767.0300433212,-11495.5625013725,11871.6868204662,0
-14.2673769660071,-4750.6137524657,-11845.7854327231,12001.5698060273,0
-13.2673769660071,-4993.32390984008,-12297.6195759198,12314.0178778754,0
-13.2673769660071,-5299.35805326421,-12162.725124418,11861.2618493397,0
-12.2673769660071,-5663.87862214539,-12200.4607149709,12299.4846266476,0
-12.2673769660071,-5365.48696428072,-12423.8112802246,12742.739439346,0
-11.2673769660071,-5241.6102580484,-12735.3842154831,12502.0432180977,0
-11.2673769660071,-5330.28328599781,-12573.1062165058,12893.2704125625,0
-10.2673769660071,-5522.41690632142,-12979.913834186,13282.4724512013,0
-10.2673769660071,-5540.23191976035,-12802.3994827892,13717.2264713003,0
-9.26737696600711,-5729.11930692242,-12442.1050008579,13824.0342741349,0
-9.26737696600711,-5731.25478979712,-12751.4545655927,13972.8112342722,0
-8.26737696600711,-5979.36162280757,-12356.9437389669,14279.3353045905,0
-8.26737696600711,-6276.93611253193,-12208.6791451235,13805.4675408048,0
-7.26737696600711,-6639.02200654196,-12118.1118578466,14258.2422688404,0
-7.26737696600711,-6349.10122207692,-12445.472780768,14700.6369045489,0
-6.26737696600711,-6228.5081480057,-12822.8455158469,14464.5071011466,0
-6.26737696600711,-6309.02071425179,-12490.03555869,14853.5053152378,0
-5.26737696600711,-6499.26942499774,-12006.0868945738,15247.6776809176,0
-5.26737696600711,-6522.60827067122,-11938.376005876,15681.2050138312,0
-4.26737696600711,-6711.12166783772,-12407.6979212656,15773.4608659382,0
-4.26737696600711,-6711.62655433174,-12673.1821994201,15940.3800807605,0
-3.26737696600711,-6959.90916264011,-12416.9653933558,16252.4803419128,0
-3.26737696600711,-7252.96211331803,-12253.9506340871,15762.6245058166,0
-2.26737696600711,-7621.383397853,-12003.2146514078,16218.8399418114,0
-2.26737696600711,-7330.58373689838,-12467.8149431033,16671.8334539943,0
-1.26737696600711,-7208.02721535042,-12913.4595518733,16428.7474366744,0
-1.26737696600711,-7287.84790010471,-13339.2303322788,16793.73923295,0
-0.267376966007106,-7481.97114720475,-12980.9011677743,17222.000786726,0
-0.267376966007106,-7507.83068544837,-13003.1928414602,17647.0048876406,0
0.732623033992894,-7682.53637197847,-13351.5215134832,17713.5339679523,0
0.732623033992894,-7692.34238966228,-13566.2852684387,17905.2449795809,0
1.73262303399289,-7943.33642543852,-13438.896796148,18212.9620779851,0
1.73262303399289,-8223.20622877264,-13288.5528179292,17723.8430021802,0
2.73262303399289,-8602.99680917291,-12845.7355735257,18171.1574762804,0
2.73262303399289,-8310.38329673978,-12475.7940196588,18637.1658403092,0
3.73262303399289,-8191.86960704392,-12016.9905728946,18385.6538283891,0
3.73262303399289,-8265.66905286955,-12242.0521423781,18744.1681179414,0
4.73262303399289,-8462.38779053884,-11998.1265175181,19190.8411991993,0
4.73262303399289,-8487.5853664903,-12110.8788913322,19619.0242150762,0
5.73262303399289,-8650.80582025647,-12332.8961822518,19666.307770216,0
5.73262303399289,-8672.28780560195,-12509.6775132573,19863.2247225829,0
6.73262303399289,-8931.80881327717,-12513.2846467646,20183.2124327417,0
6.73262303399289,-9208.75775474589,-12350.9954280874,20660.1861834406,0
7.73262303399289,-9582.32514161989,-12763.3904563013,21120.2237971901,0
7.73262303399289,-9295.90116361342,-12510.6498872458,21575.8015802424,0
8.73262303399289,-9169.10359551571,-12095.0946435693,21324.0689142249,0
8.73262303399289,-9236.79204481374,-12186.1481178405,21683.2489059694,0
9.73262303399289,-9447.10905872192,-12003.03326626,22141.594214989,0
9.73262303399289,-9471.35296018468,-12216.4824463811,22558.1274425039,0
10.7326230339929,-9630.4595239996,-12314.4883946699,22600.9904358961,0
10.7326230339929,-9657.32322538132,-12448.5488484816,22814.2956298688,0
11.7326230339929,-9913.84483329207,-12577.4987290038,23130.6444173707,0
11.7326230339929,-10182.6295731575,-12395.9078866552,23589.5656709835,0
12.7326230339929,-10558.1604075083,-12656.1563048718,24053.6461165851,0
12.7326230339929,-10272.1777376966,-12522.7783828021,24530.8554809811,0
13.7326230339929,-10157.0449175606,-12182.5260247334,24270.651941564,0
13.7326230339929,-10217.2647866472,-12047.8110884295,24610.6686859355,0
14.7326230339929,-10427.6005000551,-12002.5115502162,25093.3046451673,0
14.7326230339929,-10458.0414157445,-12317.7308879315,25510.2081227778,0
15.7326230339929,-10603.5010846211,-12276.2404378231,25526.0204197905,0
15.7326230339929,-10637.8520657141,-12359.722484634,25760.6355637108,0
16.7326230339929,-10899.7927886606,-12641.2378439486,26074.4075601432,0
16.7326230339929,-11158.4760587458,-12448.9508877268,26526.6530923351,0
17.7326230339929,-11541.4380743084,-12524.0256394373,26999.062295138,0
17.7326230339929,-11257.6469858708,-12541.2478787333,27476.0958842361,0
18.7326230339929,-11136.9080557013,-12273.1942893091,27209.1455652989,0
18.7326230339929,-11194.1135654235,-11923.4463252529,27546.6790160999,0
19.7326230339929,-11407.4561583959,-12001.5316964278,28033.843994178,0
19.7326230339929,-11446.3455080851,-12423.1175287829,28451.1962597832,0
20.7326230339929,-11580.6752346936,-12248.9728272461,28458.1898727003,0
